"","longitude","latitude","elevation","min_dist","min_dist_idx"
"6771",-44.0850868225098,-19.4234848022461,739,609.974073924171,34629
"6772",-44.0844612121582,-21.5928001403809,1077,1064.08807554633,34528
"6773",-44.0835189819336,-20.3008193969727,837,988.407252753416,34588
"6774",-44.0831756591797,-22.8856029510498,520,961.142680245463,34468
"6775",-44.0830039978027,-21.0239334106445,1038,566.887614949707,34555
"6776",-44.0829086303711,-19.5779247283936,793,348.91106680493,34622
"6777",-44.0815887451172,-21.7473411560059,1089,561.130192441097,34521
"6778",-44.0810127258301,-20.4552707672119,980,517.033809670648,34581
"6779",-44.0806083679199,-19.732307434082,801,544.236831465804,34615
"6780",-44.0802574157715,-21.1784629821777,989,879.174155269231,34548
"6781",-44.0795860290527,-22.4709663391113,440,898.109507291098,34488
"6782",-44.0788993835449,-19.0095195770264,621,802.287758414177,34648
"6783",-44.0784225463867,-20.6096973419189,933,171.711464435145,34574
"6784",-44.0783233642578,-19.8866996765137,895,952.61809970834,34608
"6785",-44.077507019043,-21.332935333252,1070,1129.64977419645,34540
"6786",-44.0768623352051,-19.1638526916504,626,503.231480662655,34641
"6787",-44.0765609741211,-22.6255283355713,545,1125.62498909911,34480
"6788",-44.0759582519531,-20.041109085083,968,1121.88373373769,34600
"6789",-44.0758476257324,-20.7641716003418,971,516.907059033321,34567
"6790",-44.0758247375488,-22.0564193725586,954,513.651049043522,34507
"6791",-44.0748329162598,-19.3182926177979,704,513.958074977647,34634
"6792",-44.0747871398926,-21.4874420166016,1063,862.613549170623,34533
"6793",-44.0735473632812,-20.1955261230469,865,912.696937970926,34593
"6794",-44.0731925964355,-20.9186363220215,1062,997.554415529095,34560
"6795",-44.0728988647461,-22.2109565734863,596,1018.29309287926,34500
"6796",-44.0726585388184,-19.4726181030273,792,840.919130767897,34627
"6797",-44.0718994140625,-21.6419277191162,1067,862.737111637151,34526
"6798",-44.0710220336914,-20.3499374389648,841,938.981135186463,34586
"6799",-44.070426940918,-19.6270484924316,800,1262.31555653912,34620
"6800",-44.0699348449707,-22.3654823303223,592,1532.48867358555,34493
"6801",-44.0690422058105,-21.7964515686035,1080,1121.51936213765,34519
"6802",-44.068546295166,-20.5043907165527,1009,1076.63837525819,34764
"6803",-44.0681800842285,-19.7814121246338,846,1567.75193164769,34797
"6804",-44.0677642822266,-21.2275886535645,998,1294.8180743939,34730
"6805",-44.0669975280762,-22.5200710296631,454,1223.81817916593,34670
"6806",-44.066478729248,-19.0586719512939,643,858.046168867059,34831
"6807",-44.0658493041992,-19.9358444213867,948,1105.51555726529,34790
"6808",-44.0649642944336,-21.3820667266846,1099,816.239099092065,34723
"6809",-44.0644798278809,-19.2130317687988,644,699.88152408586,34824
"6810",-44.0639953613281,-22.674654006958,490,716.298155677638,34663
"6811",-44.0634841918945,-20.090259552002,1037,656.74905514308,34783
"6812",-44.063346862793,-20.8132572174072,987,1115.37037798407,34750
"6813",-44.0623970031738,-19.3674163818359,705,802.008439705046,34817
"6814",-44.0622711181641,-21.5365619659424,1016,414.683722963237,34716
"6815",-44.0610542297363,-20.2446937561035,894,290.348119088697,34776
"6816",-44.0609893798828,-22.8292198181152,620,282.43265934497,34656
"6817",-44.0606803894043,-20.9677543640137,1018,1026.64164138978,34742
"6818",-44.0603485107422,-22.2600841522217,697,1018.22720721348,34682
"6819",-44.0602645874023,-19.5217704772949,768,1096.55134976856,34810
"6820",-44.0593643188477,-21.6910667419434,1077,413.131464356049,34709
"6821",-44.0585289001465,-20.3990859985352,880,436.193338221237,34769
"6822",-44.057975769043,-19.6761951446533,790,911.257121441355,34802
"6823",-44.0579681396484,-21.1222515106201,946,582.507540537336,34735
"6824",-44.0573768615723,-22.4146175384521,512,584.303278173117,34675
"6825",-44.0557594299316,-19.8305339813232,888,575.821147964761,34795
"6826",-44.0552444458008,-21.276704788208,1041,356.733744089758,34728
"6827",-44.0543937683105,-22.5691776275635,471,429.536847151073,34668
"6828",-44.0540504455566,-19.1078014373779,652,702.358950432793,34829
"6829",-44.0536422729492,-22.000114440918,1098,1256.81550553653,34694
"6830",-44.0534820556641,-20.7079906463623,949,1242.74509582776,34754
"6831",-44.0533981323242,-19.9849662780762,944,514.501368924334,34788
"6832",-44.0524368286133,-21.4311828613281,1124,648.402928062855,34721
"6833",-44.0520668029785,-19.2621974945068,661,1149.01441783209,34822
"6834",-44.0514221191406,-22.723747253418,515,755.893724810226,34661
"6835",-44.0509719848633,-20.1393756866455,897,810.384071926399,34781
"6836",-44.0496864318848,-21.58567237854,1089,1101.2277376095,34714
"6837",-44.0485763549805,-20.2937984466553,902,1223.64819829509,34774
"6838",-44.0481719970703,-21.0168552398682,1050,1093.39817952247,34740
"6839",-44.0478057861328,-19.5709571838379,806,1255.51547699661,34807
"6840",-44.046817779541,-21.7402019500732,1101,1494.88371144118,34892
"6841",-44.0460929870605,-20.4482383728027,881,1473.52671219048,34952
"6842",-44.0455360412598,-19.7253303527832,791,941.465618535472,34985
"6843",-44.0454406738281,-21.1713733673096,969,905.627320362441,34918
"6844",-44.0448303222656,-22.4637565612793,418,843.578399400325,34858
"6845",-44.0439758300781,-21.8946952819824,966,1178.74314577118,34884
"6846",-44.043628692627,-19.0025901794434,619,1721.83005066349,35018
"6847",-44.0435256958008,-20.6026554107666,891,1124.86912832085,34944
"6848",-44.043285369873,-19.879711151123,858,697.732588601081,34978
"6849",-44.0427017211914,-21.3258323669434,1043,794.802262029674,34911
"6850",-44.0417976379395,-22.6183052062988,468,736.006808745262,34851
"6851",-44.041633605957,-19.1569137573242,659,1277.26805873463,35011
"6852",-44.0409698486328,-20.757116317749,971,641.558755940638,34937
"6853",-44.0409507751465,-20.0341091156006,1051,715.517156190159,34971
"6854",-44.0399894714355,-21.4803256988525,1106,973.871580027983,34904
"6855",-44.0396423339844,-19.3113441467285,704,822.730930240425,35004
"6856",-44.0388069152832,-22.7728748321533,606,962.882297456014,34844
"6857",-44.0385665893555,-20.1885166168213,868,989.259227211636,34964
"6858",-44.0383338928223,-20.9115695953369,1050,176.378658133576,34930
"6859",-44.0381355285645,-22.2037734985352,591,162.65999349398,34870
"6860",-44.0371131896973,-21.6347980499268,1100,1069.56405755734,34896
"6861",-44.0360679626465,-20.3429145812988,867,1022.0983950178,34956
"6862",-44.0358009338379,-22.9274673461914,89,1034.88646386363,34836
"6863",-44.0353126525879,-19.6200790405273,768,149.973167339995,34990
"6864",-44.0351715087891,-22.3582859039307,545,379.3521509106,34863
"6865",-44.0336151123047,-20.4973564147949,974,691.277323413438,34949
"6866",-44.0331001281738,-19.7744312286377,810,571.855779978785,34983
"6867",-44.0329360961914,-21.220495223999,1008,856.626990976134,34916
"6868",-44.0322303771973,-22.5128593444824,423,896.158510864599,34856
"6869",-44.0314331054688,-21.9438171386719,947,596.716317699296,34882
"6870",-44.0311965942383,-19.0517406463623,621,1059.48479394587,35016
"6871",-44.0310401916504,-20.651798248291,909,622.249954700606,34942
"6872",-44.0307998657227,-19.9288539886475,908,1037.83264517735,34976
"6873",-44.0301475524902,-21.3749618530273,1059,1355.45700067996,34909
"6874",-44.029239654541,-19.206090927124,644,918.381916848647,35009
"6875",-44.0292205810547,-22.6674289703369,524,1419.27296479757,34849
"6876",-44.0284652709961,-20.0832576751709,1034,1434.34330598609,34968
"6877",-44.0284614562988,-20.8062000274658,975,877.495186820309,34935
"6878",-44.0274620056152,-21.5294456481934,1035,1253.53641178884,34901
"6879",-44.0271987915039,-19.360466003418,681,989.521506649771,35002
"6880",-44.0260620117188,-20.2376823425293,900,1331.42955141538,34961
"6881",-44.0258102416992,-20.9606857299805,1064,1257.59868852569,35114
"6882",-44.0255737304688,-22.2529010772705,710,1230.34906643113,35054
"6883",-44.0251007080078,-19.5148086547852,694,1068.98904881583,35181
"6884",-44.0245666503906,-21.6839351654053,1091,1047.37011314672,35080
"6885",-44.0235633850098,-20.3920631408691,887,932.367348499707,35140
"6886",-44.0231132507324,-21.1151695251465,997,1312.32208738223,35107
"6887",-44.0228500366211,-19.6692237854004,776,1062.69928577384,35174
"6888",-44.0217018127441,-21.8384399414062,1095,673.931477765858,35073
"6889",-44.0211067199707,-20.5464935302734,959,615.199665535664,35133
"6890",-44.0206680297852,-19.8235530853271,805,1240.5993037564,35167
"6891",-44.0204048156738,-21.2696113586426,1021,1101.93405200253,35099
"6892",-44.0196113586426,-22.5619659423828,423,1061.12188204452,35039
"6893",-44.0188522338867,-21.9929580688477,1075,577.665197849088,35066
"6894",-44.0183372497559,-19.9779758453369,966,942.368081666617,35159
"6895",-44.0176086425781,-21.4240779876709,1075,604.434389717709,35092
"6896",-44.0168151855469,-19.2552547454834,643,248.046325226968,35193
"6897",-44.0166358947754,-22.7165203094482,528,557.50485153767,35032
"6898",-44.015941619873,-20.1323738098145,1045,487.505106110851,35152
"6899",-44.0148658752441,-21.5785522460938,1113,142.503783822969,35085
"6900",-44.0147361755371,-19.4095764160156,700,578.608447871113,35186
"6901",-44.0136184692383,-22.8711090087891,559,197.508166420061,35025
"6902",-44.0135726928711,-20.2867851257324,959,183.67429075926,35145
"6903",-44.0132904052734,-21.0097846984863,1067,1129.30888726212,35111
"6904",-44.0129814147949,-22.3020076751709,819,1146.31408670145,35051
"6905",-44.0126342773438,-19.5639953613281,765,1016.96567366252,35179
"6906",-44.0120086669922,-21.7330684661865,1129,430.191046276463,35078
"6907",-44.011116027832,-20.4412136077881,853,534.721807662885,35138
"6908",-44.0105781555176,-21.1642894744873,957,844.519919821902,35104
"6909",-44.0103988647461,-19.7183570861816,774,1127.070521434,35171
"6910",-44.0100402832031,-22.4565582275391,429,882.010766156927,35044
"6911",-44.0091705322266,-21.8875484466553,943,928.870772506608,35071
"6912",-44.0085716247559,-20.5956172943115,882,1002.92150153423,35131
"6913",-44.0081825256348,-19.8727283477783,843,948.471867862317,35164
"6914",-44.0078468322754,-21.3187370300293,1039,811.998579816027,35097
"6915",-44.007007598877,-22.6110916137695,490,892.554586889046,35037
"6916",-44.0063285827637,-19.1499786376953,676,1020.88118014588,35198
"6917",-44.0060386657715,-20.7500686645508,947,1483.23557463591,35124
"6918",-44.0058784484863,-20.0271148681641,1174,985.269580918765,35157
"6919",-44.0051498413086,-21.473217010498,1095,1045.15278893368,35090
"6920",-44.0043830871582,-19.3044013977051,651,1402.11261225006,35377
"6921",-44.0040054321289,-22.765645980835,503,1079.44371868154,35216
"6922",-44.0035285949707,-20.181510925293,1149,1039.5667720504,35336
"6923",-44.0034217834473,-20.9045085906982,1053,1316.34781515851,35302
"6924",-44.0022811889648,-21.6276779174805,1137,1039.97123007584,35269
"6925",-44.0010566711426,-20.3358993530273,974,969.488284949448,35329
"6926",-44.0009956359863,-22.9202251434326,301,942.845650753063,35209
"6927",-44.0007667541504,-21.0589122772217,1075,857.443962599383,35295
"6928",-44.0003700256348,-22.3510990142822,562,830.766405315841,35235
"6929",-44.000129699707,-19.6131153106689,796,998.400383981718,35362
"6930",-43.9994354248047,-21.7821750640869,1202,1120.77314097238,35262
"6931",-43.9986267089844,-20.4903297424316,882,1125.49644710946,35322
"6932",-43.9980583190918,-21.2134113311768,1022,456.728026380287,35288
"6933",-43.9979515075684,-19.7674579620361,784,561.896871049945,35355
"6934",-43.997428894043,-22.5056591033936,399,392.407922136751,35228
"6935",-43.9966125488281,-21.9366703033447,1029,1076.69896106992,35254
"6936",-43.9960784912109,-20.6447601318359,968,1017.6506652645,35314
"6937",-43.9958381652832,-19.0448131561279,662,766.025143367305,35389
"6938",-43.9956855773926,-19.9218692779541,898,219.446278846585,35348
"6939",-43.9944152832031,-22.660213470459,483,394.508531477934,35221
"6940",-43.9936714172363,-22.091194152832,730,615.102311365168,35247
"6941",-43.9935188293457,-20.7991504669189,966,584.077079663112,35307
"6942",-43.9933853149414,-20.0762615203857,1347,464.643246045734,35341
"6943",-43.9926109313965,-21.5223350524902,1093,802.024936780644,35274
"6944",-43.9919242858887,-19.3535194396973,667,883.88053711045,35374
"6945",-43.9913940429688,-22.8147506713867,473,838.045115332835,35214
"6946",-43.9910087585449,-20.2306747436523,1044,910.466173214246,35334
"6947",-43.9908866882324,-20.9536228179932,1067,333.645097336354,35300
"6948",-43.9907608032227,-22.2457256317139,822,357.798511050687,35240
"6949",-43.9898681640625,-19.5078525543213,712,611.179332070108,35367
"6950",-43.9897232055664,-21.6768131256104,1099,1254.34757317501,35266
"6951",-43.9885368347168,-20.385046005249,933,1242.93205520674,35326
"6952",-43.9882049560547,-21.1080951690674,1013,611.359274016471,35293
"6953",-43.9876518249512,-19.6622581481934,756,623.516585844771,35360
"6954",-43.9868659973145,-21.8313045501709,1058,1044.02373742137,35259
"6955",-43.9861068725586,-20.5394630432129,925,1061.19621403268,35319
"6956",-43.9855155944824,-21.2625255584717,1040,1060.02058783984,35286
"6957",-43.9855079650879,-19.8165760040283,806,903.413457672941,35353
"6958",-43.983585357666,-20.693904876709,981,1086.22190007364,35312
"6959",-43.9832153320312,-19.9709873199463,927,1304.071043134,35346
"6960",-43.9827346801758,-21.4169788360596,1060,1522.89637708429,35465
"6961",-43.9818153381348,-22.7093029022217,510,1455.79636955274,35405
"6962",-43.9810791015625,-22.1403102874756,563,929.159789881763,35431
"6963",-43.9809913635254,-20.8482971191406,980,922.853043948219,35491
"6964",-43.9808464050293,-20.1253757476807,1367,1450.43526148525,35525
"6965",-43.9800033569336,-21.5714416503906,1075,1236.49794973841,35457
"6966",-43.9794540405273,-19.4026279449463,669,784.192982375536,35558
"6967",-43.9787940979004,-22.8638763427734,738,1147.94577469124,35397
"6968",-43.9785079956055,-20.2797756195068,1118,1081.61814726365,35517
"6969",-43.9783554077148,-21.0027198791504,1061,814.554046160414,35484
"6970",-43.978157043457,-22.2948303222656,756,783.841409055058,35424
"6971",-43.9773902893066,-19.5570373535156,738,584.626080821295,35551
"6972",-43.9760818481445,-20.4341945648193,980,609.479365253611,35510
"6973",-43.9752159118652,-22.4493675231934,447,947.276197415219,35417
"6974",-43.9751930236816,-19.711389541626,768,685.49385484225,35544
"6975",-43.973560333252,-20.588586807251,922,157.475260709207,35503
"6976",-43.973014831543,-19.8657493591309,817,1009.99249583545,35537
"6977",-43.9729461669922,-21.3116493225098,1070,1079.80644113288,35469
"6978",-43.9721794128418,-22.6038875579834,526,1085.91109922893,35409
"6979",-43.9710540771484,-20.7430267333984,1073,376.049305670991,35496
"6980",-43.970947265625,-19.1430492401123,682,341.126906289936,35570
"6981",-43.9707412719727,-20.0201263427734,1241,997.376277272112,35529
"6982",-43.9702606201172,-21.4661178588867,1099,692.347193799651,35462
"6983",-43.9691772460938,-22.7584285736084,464,732.609933580125,35402
"6984",-43.9690437316895,-19.2974605560303,656,328.259339778661,35563
"6985",-43.9684982299805,-22.1894378662109,579,818.495466095728,35429
"6986",-43.9684562683105,-20.8974552154541,1020,854.357528930933,35489
"6987",-43.9684219360352,-20.1745128631592,1339,698.70924707958,35522
"6988",-43.9674034118652,-21.6205635070801,1147,550.33227188948,35455
"6989",-43.9669914245605,-19.451753616333,677,712.230686320624,35556
"6990",-43.9661560058594,-22.9129905700684,326,662.781565226806,35395
"6991",-43.9659805297852,-20.3288898468018,1065,660.113654650242,35515
"6992",-43.9658203125,-21.0518455505371,1103,1337.28770584124,35482
"6993",-43.9655342102051,-22.343921661377,581,1328.16264003382,35422
"6994",-43.9648742675781,-19.6061553955078,779,1155.14244759134,35549
"6995",-43.9645690917969,-21.7750492095947,1150,795.067928015344,35448
"6996",-43.9635810852051,-20.4833087921143,1004,909.003323418197,35508
"6997",-43.9631271362305,-21.2063331604004,988,1233.74768505194,35474
"6998",-43.9630966186523,-23.0675601959229,144,948.485986001667,35392
"6999",-43.9627342224121,-19.7604885101318,818,1479.48202721686,35541
"7000",-43.962589263916,-22.4984664916992,398,1289.74276912018,35414
"7001",-43.9617538452148,-21.9295310974121,998,1212.14353600109,35441
"7002",-43.9610557556152,-20.6377277374268,939,1251.9115097861,35686
"7003",-43.960506439209,-19.914888381958,879,1251.32572411087,35719
"7004",-43.9603996276855,-19.0378913879395,683,1017.00850521408,35760
"7005",-43.9603691101074,-21.3607749938965,1117,1090.80773221839,35652
"7006",-43.9585342407227,-19.1922225952148,710,897.96993425265,35753
"7007",-43.9585189819336,-20.792106628418,1088,1315.31449955358,35679
"7008",-43.9582366943359,-20.0692729949951,1202,852.159622923557,35712
"7009",-43.9577102661133,-21.5152339935303,1112,738.260073853451,35645
"7010",-43.9565773010254,-19.3465785980225,682,978.86356384389,35746
"7011",-43.9565505981445,-22.8075294494629,480,618.33342728149,35585
"7012",-43.9559135437012,-22.2385597229004,793,1136.83365594296,35611
"7013",-43.9559097290039,-20.9465675354004,1047,1104.53499414875,35671
"7014",-43.9558944702148,-20.2236747741699,1339,557.902617504023,35705
"7015",-43.9545631408691,-19.5009021759033,691,1223.14866658192,35739
"7016",-43.9534530639648,-20.3780326843262,1123,572.909683051116,35698
"7017",-43.9532470703125,-21.1010284423828,1017,612.683469210952,35664
"7018",-43.952938079834,-22.3930511474609,615,629.658604341394,35604
"7019",-43.9523887634277,-19.6552963256836,757,860.440743715008,35731
"7020",-43.9519844055176,-21.8241767883301,992,840.902046458023,35631
"7021",-43.9510459899902,-20.5324401855469,906,894.749810739469,35691
"7022",-43.9505729675293,-21.2554454803467,1042,141.443342372911,35657
"7023",-43.9502792358398,-19.8096046447754,788,447.57263570813,35724
"7024",-43.9499473571777,-22.5475692749023,460,175.942508760866,35597
"7025",-43.9485511779785,-20.6868705749512,966,1113.35995395496,35683
"7026",-43.9480209350586,-19.9640064239502,1021,267.135914549036,35717
"7027",-43.947940826416,-19.0870151519775,670,690.307862131455,35758
"7028",-43.9478073120117,-21.4098873138428,1090,390.714598165886,35650
"7029",-43.946964263916,-22.7020969390869,532,451.051601566022,35590
"7030",-43.9462089538574,-22.1331558227539,555,865.834442983394,35616
"7031",-43.9460868835449,-19.241382598877,725,1133.32808209227,35751
"7032",-43.9456901550293,-20.1183834075928,1334,618.529623087505,35710
"7033",-43.9450874328613,-21.564338684082,1088,881.888036560649,35643
"7034",-43.9439392089844,-22.8566551208496,660,961.91806475955,35583
"7035",-43.9433822631836,-20.2727737426758,1277,1062.94553115197,35703
"7036",-43.9433670043945,-20.995662689209,1078,798.564497050081,35669
"7037",-43.9432945251465,-22.2876625061035,645,819.135587074524,35609
"7038",-43.942253112793,-21.7188282012939,1147,1387.42928427542,35636
"7039",-43.9409828186035,-20.4271812438965,1120,1528.94926666972,35696
"7040",-43.9406890869141,-21.1501445770264,988,1029.30842443011,35662
"7041",-43.9403533935547,-22.4421863555908,429,1060.55840263997,35602
"7042",-43.9399185180664,-19.7044258117676,760,1114.03100350574,35729
"7043",-43.9394302368164,-21.8732833862305,850,1399.28802899994,35812
"7044",-43.9384918212891,-20.5815620422363,923,1281.89704222304,35872
"7045",-43.9379920959473,-21.3045673370361,1096,1067.51075986285,35839
"7046",-43.9377746582031,-19.8587760925293,803,932.971082423591,35906
"7047",-43.9360084533691,-20.735990524292,1090,835.786650156007,35865
"7048",-43.9355392456055,-20.0131435394287,1050,921.999195243663,35899
"7049",-43.935489654541,-19.1361217498779,719,1277.52932975556,35939
"7050",-43.9353256225586,-21.4590244293213,1074,1143.21718425069,35832
"7051",-43.9336318969727,-19.2905254364014,704,834.303712531422,35932
"7052",-43.9336166381836,-22.1822814941406,644,478.765812342395,35798
"7053",-43.9334335327148,-20.8904075622559,1050,455.442956535787,35858
"7054",-43.9324798583984,-21.6134586334229,1187,1105.71553594419,35824
"7055",-43.9316253662109,-19.4448089599609,669,398.744052460486,35925
"7056",-43.9312858581543,-22.9057674407959,307,1073.96447863345,35764
"7057",-43.9308395385742,-20.3218841552734,1232,981.308673080797,35884
"7058",-43.9308204650879,-21.0447864532471,1083,426.241319789685,35851
"7059",-43.9296569824219,-21.7679309844971,1072,638.616260938109,35817
"7060",-43.9295463562012,-19.5991992950439,721,119.590712122849,35918
"7061",-43.9284706115723,-20.4762935638428,1215,562.01890245496,35877
"7062",-43.92822265625,-23.06032371521,22,633.272859680153,35762
"7063",-43.9281463623047,-21.1992626190186,1048,801.030284870918,35844
"7064",-43.9277153015137,-22.491283416748,398,774.127002989516,35784
"7065",-43.9274482727051,-19.7535228729248,834,527.936496547237,35911
"7066",-43.9268493652344,-21.922399520874,1039,318.278007366218,35810
"7067",-43.9259719848633,-20.6307010650635,925,352.277604181121,35870
"7068",-43.9254035949707,-21.3536911010742,1129,1249.10613435762,35836
"7069",-43.9252548217773,-19.9079132080078,836,984.857893996559,35904
"7070",-43.9248809814453,-19.0309715270996,688,913.573257461474,35944
"7071",-43.9234619140625,-20.7850685119629,1035,625.7930888463,35863
"7072",-43.9230651855469,-19.1852931976318,723,741.819167047069,35937
"7073",-43.923023223877,-20.0622863769531,1072,1253.98544558618,35896
"7074",-43.9227600097656,-21.5081386566162,1098,1016.58709846395,35829
"7075",-43.9216728210449,-22.8003196716309,524,1103.2042035409,35769
"7076",-43.9211540222168,-19.3396396636963,693,814.704545599908,35930
"7077",-43.9210205078125,-22.2314033508301,784,1025.65933515396,35796
"7078",-43.9208755493164,-20.9395179748535,1068,1066.95813183936,35856
"7079",-43.920711517334,-20.2166786193848,1324,1100.86364559279,35889
"7080",-43.9198951721191,-21.6625919342041,1185,1015.95027617438,35822
"7081",-43.9191818237305,-19.493953704834,692,1086.79083399669,35923
"7082",-43.9183006286621,-20.3710269927979,1210,1146.70460087213,35882
"7083",-43.9182357788086,-21.0939674377441,1040,1537.00978698702,36031
"7084",-43.9180526733398,-22.3858814239502,763,1491.95053176223,35971
"7085",-43.9170608520508,-21.8170566558838,885,989.98492498108,35997
"7086",-43.917049407959,-19.6483383178711,779,1259.34116574539,36098
"7087",-43.9159278869629,-20.5254230499268,893,879.513868825006,36057
"7088",-43.9155807495117,-21.2483730316162,1010,1248.77685859892,36023
"7089",-43.9150619506836,-22.5403842926025,510,1240.28895390182,35963
"7090",-43.914981842041,-19.8026371002197,755,1405.34881003581,36091
"7091",-43.913459777832,-20.6798419952393,949,806.187320928873,36050
"7092",-43.9128303527832,-21.4028015136719,1128,758.927882924622,36016
"7093",-43.9127616882324,-19.9570293426514,1080,983.180985732339,36083
"7094",-43.912410736084,-19.0800933837891,710,526.027285554491,36124
"7095",-43.9120750427246,-22.6948986053467,488,723.052294251875,35956
"7096",-43.9113006591797,-22.1260089874268,529,946.116553517994,35983
"7097",-43.9109115600586,-20.8342113494873,981,984.473201651812,36043
"7098",-43.9104614257812,-20.1113967895508,1260,519.216735558845,36076
"7099",-43.9101257324219,-21.5572414398193,1126,294.827955768003,36009
"7100",-43.908390045166,-22.2805042266846,551,1123.31515605799,35975
"7101",-43.9083213806152,-20.9886131286621,1090,1074.7667313777,36035
"7102",-43.9081878662109,-20.265775680542,1280,74.0174893941289,36069
"7103",-43.905818939209,-20.4201717376709,1384,422.122730068395,36062
"7104",-43.9056625366211,-21.1430816650391,1050,687.038821322461,36028
"7105",-43.9054527282715,-22.4350147247314,457,734.854910243297,35968
"7106",-43.9045677185059,-19.6974678039551,757,987.794458344344,36095
"7107",-43.9033584594727,-20.5745429992676,912,893.943723303224,36055
"7108",-43.9024658203125,-19.851806640625,788,752.327334948333,36088
"7109",-43.902416229248,-22.589506149292,488,599.961028297234,35961
"7110",-43.9009017944336,-20.7289600372314,966,1371.57842449503,36048
"7111",-43.900333404541,-21.4519386291504,1096,755.854479882196,36014
"7112",-43.9002647399902,-20.0061645507812,994,761.402599292432,36081
"7113",-43.8999481201172,-19.1291980743408,735,946.022779769735,36122
"7114",-43.8994102478027,-22.7440185546875,464,845.11634239615,35954
"7115",-43.8986968994141,-22.1751346588135,728,1252.56211407586,35980
"7116",-43.8983535766602,-20.8833656311035,1062,1237.85642930542,36040
"7117",-43.8981399536133,-19.2835922241211,719,1347.08437963438,36115
"7118",-43.8980140686035,-20.160530090332,1243,1012.56998603605,36074
"7119",-43.8975067138672,-21.6063594818115,1171,1173.74904578287,36007
"7120",-43.8957405090332,-22.3295917510986,732,1108.06901955122,36157
"7121",-43.895637512207,-20.314884185791,1178,1195.02350640687,36251
"7122",-43.8946952819824,-21.7608203887939,953,1324.42089009025,36184
"7123",-43.8941459655762,-19.592248916626,744,1077.05743696738,36284
"7124",-43.8932952880859,-20.4692821502686,1116,1300.04813356889,36244
"7125",-43.8931083679199,-21.1921977996826,1082,739.7947728628,36210
"7126",-43.8928031921387,-22.48410987854,431,709.034946590486,36150
"7127",-43.8920860290527,-19.746561050415,748,689.807940118875,36277
"7128",-43.8918991088867,-21.9152755737305,1054,1187.59249351825,36176
"7129",-43.8908271789551,-20.6236801147461,953,1062.24903988245,36236
"7130",-43.8903846740723,-21.3466148376465,1082,618.670576786903,36203
"7131",-43.8899345397949,-19.9009418487549,837,431.396474561201,36270
"7132",-43.8897857666016,-22.6386222839355,425,549.378293248956,36143
"7133",-43.8883438110352,-20.7780361175537,953,590.890640413682,36229
"7134",-43.8877372741699,-20.055305480957,990,559.827263234598,36263
"7135",-43.8875122070312,-19.1783676147461,804,1192.48249133141,36303
"7136",-43.8867607116699,-22.7931175231934,503,798.852754647517,36136
"7137",-43.8857841491699,-20.9324741363525,1101,130.445162320152,36222
"7138",-43.8854637145996,-20.2096862792969,1294,931.138542378565,36256
"7139",-43.8849105834961,-21.6554908752441,1357,1167.82003551382,36188
"7140",-43.8837280273438,-19.4870090484619,706,455.123745441721,36289
"7141",-43.8837013244629,-22.9476547241211,112,3614.20196733937,36130
"7142",-43.8831672668457,-21.0869140625,1048,400.750397578202,36215
"7143",-43.8820877075195,-21.809944152832,879,853.108321934546,36181
"7144",-43.8816375732422,-19.6413860321045,796,446.437780817677,36282
"7145",-43.8807411193848,-20.5184116363525,920,856.535535861068,36241
"7146",-43.8805313110352,-21.2413063049316,1021,882.074921068629,36208
"7147",-43.8801345825195,-22.5332088470459,493,874.144535742923,36148
"7148",-43.8796119689941,-19.7956733703613,723,767.591222224468,36275
"7149",-43.878303527832,-20.6728191375732,983,833.209571832903,36234
"7150",-43.877799987793,-21.3957233428955,1099,1374.94879815933,36201
"7151",-43.8774261474609,-19.9500560760498,1056,1190.80170515851,36268
"7152",-43.8768005371094,-19.0731754302979,755,1308.5492089752,36308
"7153",-43.8763465881348,-22.1188716888428,535,995.717882498249,36167
"7154",-43.8757820129395,-20.8271770477295,989,1060.72595481427,36227
"7155",-43.8751678466797,-20.1044139862061,992,1632.05936446506,36444
"7156",-43.875114440918,-21.5501518249512,1068,1426.83379675925,36377
"7157",-43.8741188049316,-22.8422393798828,186,1366.29674941102,36317
"7158",-43.8734436035156,-22.2733535766602,565,1049.44179011163,36344
"7159",-43.8731460571289,-19.3818073272705,749,910.101187409603,36478
"7160",-43.8729286193848,-20.2587814331055,1241,1186.20194881591,36437
"7161",-43.8723030090332,-21.7046165466309,1298,951.774966388747,36370
"7162",-43.8712158203125,-19.536190032959,731,758.958730864028,36471
"7163",-43.8705940246582,-20.4131679534912,1158,750.232355165024,36430
"7164",-43.8705825805664,-21.1360263824463,1042,1143.44804354053,36397
"7165",-43.8681602478027,-20.5675296783447,954,387.22886004009,36423
"7166",-43.8679275512695,-21.2904243469238,1058,1102.95532054261,36389
"7167",-43.8674774169922,-22.5823268890381,425,1133.43478432172,36329
"7168",-43.8670806884766,-19.8448429107666,749,1110.6394270509,36457
"7169",-43.8666305541992,-22.0135383605957,948,401.221058451316,36356
"7170",-43.8657341003418,-20.7219352722168,977,431.667939260497,36416
"7171",-43.865291595459,-21.4448585510254,1136,640.812220091886,36382
"7172",-43.8649215698242,-19.9991893768311,948,921.90176338967,36449
"7173",-43.8644714355469,-22.7368278503418,254,673.844744837024,36322
"7174",-43.8643264770508,-19.122278213501,921,234.126390290298,36490
